Code Year,Province/Territory,Code Book,National Division,National Sentence Number,National Article Title,National Sentence Text,P/T Document,P/T Division,P/T Sentence Number,P/T Article Title,P/T Sentence Text,Difference Type,Variation,Variation Label,Text Difference Tracked,Exception,Comments,Difference Type Updated,Exception Updated,Variation Updated
2015,ON,NFC,Div B,4.3.1.2.(1),Atmospheric Storage Tanks ,"Except as permitted in Sentence 4.3.1.2.(3) and in part 4., atmospheric storage tanks shall be built in conformance with the following: 
except as provided in Sentence 4.3.1.2.(2), API 12B-2008 Bolted Tanks for Storage of Production Liquids
except as provided in Sentence 4.3.1.2.(2), API 12D-2008 Field Welded Tanks for Storage of Production Liquids
except as provided in Sentence 4.3.1.2.(2), API 12F-2008 Shop Welded Tanks for Storage of Production Liquids
API 650-2013 Welded Tanks for Oil Storage
ULC CAN/ULC-S601-14 Shop Fabricated Steel Aboveground Tanks for Flammable and Combustible Liquids
ULC CAN/ULC-S602-14 Aboveground Steel Tanks for Fuel Oil and Lubricating Oil
ULC CAN/ULC-S603-14 Steel Underground Tanks for Flammable and Combustible Liquids
ULC CAN/ULC-S603.1-11 External Corrosion Protection Systems for Steel Underground Tanks for Flammable and Combustible Liquids
ULC CAN/ULC-S615-14 Fibre Reinforced Plastic Underground Tanks for Flammable and Combustible Liquids
ULC CAN/ULC-S652-16 Tank Assemblies for the Collection, Storage and Removal of Used Oil
ULC CAN/ULC-S653-16 Aboveground Steel Contained Tank Assemblies for Flammable and Combustible Liquids
ULC ULC-S655-98 Aboveground Protected Tank Assemblies for Flammable and Combustible Liquids
ULC CAN/ULC-S677-14 Fire Tested Aboveground Tank Assemblies for Flammable and Combustible Liquids or
ULC ULC/ORD-C80.1-12 Non-metallic Tank for Oil Burner Fuels and Other Combustible Liquids ",ofc2019_divb,Div B,4.3.1.2.(1),Atmospheric storage tanks,"Subject to Sentences (2), (3), (4), (5), (6), (7) and (8) and Section 4.9, atmospheric storage tanks shall be built in accordance with

(a) API 12B, “Bolted Tanks for Storage of Production Liquids”,

(b) API 12D, “Field Welded Tanks for Storage of Production Liquids”,

(c) API 12F, “Shop Welded Tanks for Storage of Production Liquids”,

(d) API 650, “Welded Tanks for Oil Storage”,

(e) CAN/ULC-S601, “Standard for Shop Fabricated Steel Aboveground Tanks for Flammable and Combustible Liquids”,

(f) CAN/ULC-S602, “Aboveground Steel Tanks for Fuel Oil and Lubricating Oil”,

(g) ULC-S603, “Standard for Steel Underground Tanks for Flammable and Combustible Liquids”,

(h) CAN/ULC-S603.1, “External Corrosion Protection Systems for Steel Underground Tanks for Flammable and Combustible Liquids”,

(i) ULC-S615, “Standard for Reinforced Plastic Underground Tanks for Flammable and Combustible Liquids”,

(j) CAN/ULC-S652, “Standard for Tank Assemblies for the Collection, Storage and Removal of Used Oil”,

(k) CAN/ULC-S653, “Standard for Aboveground Steel Contained Tank Assemblies for Flammable and Combustible Liquids”,

(l) ULC-S655, “Aboveground Protected Tank Assemblies for Flammable and Combustible Liquids”, or

(m) ULC/ORD-C142.5, “Concrete Encased Steel Aboveground Tank Assemblies for Flammable and Combustible Liquids”.",Common Sentence,Yes,"Flammable and combustible liquids, and flammable gases",,,,,,
2015,ON,NFC,Div B,4.3.1.2.(2),Atmospheric Storage Tanks ,"Tanks built in conformance with Sentence 4.3.1.2.(1) , 4.3.1.2.(1) or 4.3.1.2.(1) shall be used only for the storage of crude petroleum and oil field production liquids, and provided with emergency venting that (see Note A-4.3.1.2.(2)(b)) conforms to API 2000-2009 Venting Atmospheric and Low-Pressure Storage Tanks and is compatible with the design features of the tank. ",ofc2019_divb,Div B,4.3.1.2.(2),Atmospheric storage tanks,"Tanks built in conformance with Clauses (1)(a), (b) and (c) shall be used only for the storage of crude petroleum at oil fields. ",Common Sentence,Yes,"Flammable and combustible liquids, and flammable gases",,,,,,
2015,ON,NFC,Div B,4.3.1.2.(3),Atmospheric Storage Tanks ,"When necessitated by possible contamination of the liquid to be stored or possible rapid corrosion of the tank, storage tanks need not conform to Sentence 4.3.1.2.(1), provided that they are designed and built in conformance with good engineering practice for the material being used. (See Note A-4.3.1.2.(3).) ",ofc2019_divb,Div B,4.3.1.2.(3),Atmospheric storage tanks,"When necessitated by possible contamination of the liquid to be stored or possible rapid corrosion of the tank, storage tanks need not conform to Sentence (1), provided that they are designed and built in conformance with good engineering practice for the material being used.",Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,4.3.1.3.(1),Low Pressure Storage Tanks and Pressure Vessels ,"Low pressure storage tanks shall be constructed in conformance with API 620-2013 Design and Construction of Large, Welded, Low-Pressure Storage Tanks or ASME BPVC-2017 Boiler and Pressure Vessel Code",ofc2019_divb,Div B,4.3.1.3.(1),Low pressure storage tanks and pressure vessels,"Low pressure storage tanks shall be constructed in conformance with

(a) API 620, “Design and Construction of Large, Welded, Low-Pressure Storage Tanks”, or

(b) ASME BPVC, “Boiler and Pressure Vessel Code”.",Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,4.3.1.3.(2),Low Pressure Storage Tanks and Pressure Vessels ,"Pressure vessels shall be constructed in conformance with CSA B51-14 Boiler, Pressure Vessel, and Pressure Piping Code",ofc2019_divb,Div B,4.3.1.3.(2),Low pressure storage tanks and pressure vessels,"Pressure vessels shall be constructed in conformance with CSA-B51, ""Boiler, Pressure Vessel, and Pressure Piping Code"". ",Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,4.3.1.5.(1),Corrosion Protection ,Aboveground storage tanks and their integral fittings that are subject to corrosion shall be protected by any means against exposure to conditions that would initiate corrosion. ,ofc2019_divb,Div B,4.3.1.5.(1),Corrosion protection,The exposed surface of every aboveground storage tank for flammable liquids or combustible liquids which is fabricated of any ferrous substance shall be thoroughly coated with rust-resisting material compatible with the tank.,Common Sentence,Yes,"Flammable and combustible liquids, and flammable gases",,,,,,
2015,ON,NFC,Div B,4.3.1.6.(1),Floating Roofs ,"Except for perimeter sealing material, floating roof assemblies or internal floating covers installed in storage tanks shall be constructed of metal or other materials and designed in conformance with one of the tank construction standards listed in this Subsection.",ofc2019_divb,Div B,4.3.1.6.(1),Floating roofs,"Except for perimeter sealing material, floating roof assemblies or internal floating covers installed in storage tanks shall be constructed of metal, or other materials and design conforming to one of the tank construction standards set out in this Subsection.",Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,4.3.1.7.(1),Identification ,A storage tank and its filling and emptying connections shall be identified in conformance with CFA 1990 Using the Canadian Fuels Colour-Symbol System to Mark Equipment and Vehicles for Product Identification,ofc2019_divb,Div B,4.3.1.7.(1),Identification,"A storage tank and its filling and emptying connections shall be identified in conformance with CPPI, ""Using the CPPI Colour-Symbol System to Mark Equipment and Vehicles for Product Identification"" or to CAN/CGSB-24.3, ""Identification of Piping Systems"".",Common Sentence,Yes,"Flammable and combustible liquids, and flammable gases",,,,,,
2015,ON,NFC,Div B,4.3.1.8.(1),Overfill Protection ,"Except as required in Sentence 4.3.1.8.(2), a storage tank shall be prevented from being overfilled by providing continuous supervision of the filling operations by personnel qualified to supervise such operations, or an overfill protection device conforming to ULC CAN/ULC-S661-10 Overfill Protection Devices for Flammable and Combustible Liquid Storage Tanks (see Note A-4.3.1.8.(1)(b)). ",ofc2019_divb,Div B,4.3.1.8.(1),Overfill protection,"A storage tank that is not a tight-filled storage tank shall be prevented from being overfilled by

(a) continuous supervision of the filling operations by personnel qualified to supervise the filling operations, or

(b) an overfill protection device that complies with ULC/ORD-C58.15, “Overfill Protection Devices for Flammable Liquid Storage Tanks”.",Common Sentence,Yes,"Flammable and combustible liquids, and flammable gases",,,,,,
2015,ON,NFC,Div B,4.3.1.8.(2),Overfill Protection ,Tight-filled storage tanks shall be prevented from being overfilled by providing a positive shut-off device conforming to ULC CAN/ULC-S661-10 Overfill Protection Devices for Flammable and Combustible Liquid Storage Tanks (See Note A-4.3.1.8.(2).),ofc2019_divb,Div B,4.3.1.8.(2),Overfill protection,"A tight-filled storage tank shall be prevented from being overfilled with a positive shut-off device that complies with CAN/ULC-S661, ""Standard for Overfill Protection Devices for Flammable and Combustible Liquid Storage Tanks"". ",Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,4.3.10.1.(1),Corrosion Protection ,Underground steel storage tanks and integral fittings subject to corrosion shall be protected in conformance with ULC CAN/ULC-S603.1-11 External Corrosion Protection Systems for Steel Underground Tanks for Flammable and Combustible Liquids or protected by impressed current in conformance with NACE SP0285-2011 External Corrosion Control of Underground Storage Tank Systems by Cathodic Protection,ofc2019_divb,Div B,4.3.9.1.(1),Corrosion protection,"Underground steel storage tanks and integral fittings subject to corrosion shall be protected

(a) in accordance with CAN/ULC-S603.1, “External Corrosion Protection Systems for Steel Underground Tanks for Flammable and Combustible Liquids”, or

(b) by impressed current in accordance with NACE RP0285, “Corrosion Control of Underground Storage Tank Systems by Cathodic Protection”.",Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,4.3.11.2.(1),Materials and Construction ,"Except at distilleries covered in Section 4.10., vent piping materials and construction shall conform to Subsections 4.5.2., 4.5.3. and 4.5.5.",ofc2019_divb,Div B,4.3.10.2.(1),Materials and construction,"Except at distilleries as provided in Section 4.9., vent piping materials and construction shall conform to Subsections 4.4.2., 4.4.3. and 4.4.5.",Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,4.3.11.3.(1),Installation ,"Vent pipe outlets from underground storage tanks for Class I liquids shall be located outside buildings higher than the fill pipe openings but not less than 3.5 m above the adjacent ground level, 1.5 m from any building opening, and 7.5 m from any dispenser, and shall discharge so that flammable vapours will not enter building openings or be trapped near any part of the building.",ofc2019_divb,Div B,4.3.10.3.(1),Installation,"Vent pipe outlets from underground storage tanks for Class I liquids shall

(a) be located outside buildings higher than the fill pipe openings but not less than

(i) 3.5 m above the adjacent ground level,

(ii) 1.5 m from any building opening, and

(iii) 7.5 m from any dispenser, and

(b) discharge so that flammable vapours will not enter building openings or be trapped near any part of the building.",Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,4.3.11.3.(3),Installation ,"Vent pipes from underground storage tanks for flammable liquids or combustible liquids shall not be obstructed by any device that may cause excessive back pressure, except that vent pipes from underground storage tanks for Class II or IIIA liquids are permitted to be fitted with return bends, coarse screens or other devices to minimize the entry of foreign material.",ofc2019_divb,Div B,4.3.10.3.(3),Installation,"Vent pipes from underground storage tanks for flammable liquids or combustible liquids shall not be obstructed by any device that may cause excessive back pressure, except that vent pipes from underground storage tanks for Class II or Class IIIA liquids may be fitted with return bends, coarse screens or other devices to minimize the entry of foreign material.",Common Sentence,No,,,,,,,
