Code Year,Province/Territory,Code Book,National Division,National Sentence Number,National Article Title,National Sentence Text,P/T Document,P/T Division,P/T Sentence Number,P/T Article Title,P/T Sentence Text,Difference Type,Variation,Variation Label,Text Difference Tracked,Exception,Comments,Difference Type Updated,Exception Updated,Variation Updated
2015,QC,NECB,Div B,5.2.12.1.(1),Unitary and Packaged HVAC Equipment,Unitary and packaged HVAC equipment and components with the capacities listed in Table 5.2.12.1. shall comply with the performance requirements stated therein. (See Notes5.2.12.1.(1) and5.2.12.1.(1) and 6.2.2.1.(1).) (See also Article 6.2.2.4.),QECB2015,Div B,,Unitary and Packaged Equipment of an HVAC System,"Unitary and packaged equipment and components that are part of a building HVAC system shall comply with the efficiency requirements provided for in the Act respecting energy efficiency and energy conservation standards for certain electrical or hydrocarbon-fuelled appliances (chapter N-1.01) and its regulations. (See Note A-5.2.12.1.(1), 6.2.2.1.(1), 7.2.3.1.(1) and 7.2.4.1.(1).)",Common Sentence,Yes,,,,,,,
2015,QC,NECB,Div B,5.2.2.1.(1),Design and Installation of Ducts,Ducts shall be designed and installed in accordance with the NBC. (See Note A-5.2.2.1.(1).),QECB2015,Div B,,"Design, Construction and Installation","Air distribution systems shall be designed, constructed and installed in accordance with the NBC. (See Note A-5.2.2.1.(1).)",Common Sentence,Yes,,,,,,,
2015,QC,NECB,Div B,5.2.2.2.(1),Provision for Balancing,All air distribution systems shall be designed so that they can be balanced. (See Note A-5.2.2.2.(1).),QECB2015,Div B,,Provision for Balancing,All air distribution systems shall be designed so that they can be balanced. (See Note A-5.2.2.2.(1).),Common Sentence,No,,,,,,,
2015,QC,NECB,Div B,5.2.2.3.(1),Duct Sealing,"Except as provided in Sentences 5.2.2.3.(2) to 5.2.2.3.(5), air-handling ducts and plenums forming part of a heating, ventilating or air-conditioning system shall be constructed, installed and sealed as described in the SMACNA ANSI/SMACNA 006-2006 HVAC Duct Construction Standards – Metal and Flexible and in accordance with Table 5.2.2.3. (See Note A-5.2.2.3.(1).)",QECB2015,Div B,,Duct Sealing,"Except as provided in Sentences 5.2.2.3.(2) and 5.2.2.3.(6), air-handling ducts and plenums forming part of an HVAC system shall be sealed like a Class A duct within the meaning of SMACNA ANSI/SMACNA 006-2006 HVAC Duct Construction Standards – Metal and Flexible (See Note A-5.2.2.3.(1).)",Common Sentence,Yes,,,,,,,
2015,QC,NECB,Div B,5.2.2.3.(3),Duct Sealing,Return ducts located within conditioned space or in spaces used as return air plenums need not comply with Sentence 5.2.2.3.(1).,QECB2015,Div B,5.2.2.3.(2),Duct Sealing,Return ducts located within conditioned space or in spaces used as return air plenums need not comply with Sentence 5.2.2.3.(1).,Common Sentence,No,,,,,,,
2015,QC,NECB,Div B,5.2.2.3.(4),Duct Sealing,"Except for supply ducts located upstream of zone coils, mixing boxes, variable-air-volume boxes and diffusers with integral variable-air-volume controls, supply ducts located within the conditioned space to which they supply air need not comply with Sentence 5.2.2.3.(1). (See Note A-5.2.2.3.(4).)",QECB2015,Div B,,Duct Sealing,The joints of air-handling ducts and plenums shall have mechanical fasteners and be assembled so that no mechanical effort is transmitted to the sealant.,Common Sentence,Yes,,,,,,,
2015,QC,NECB,Div B,5.2.2.3.(5),Duct Sealing,Sealing tape shall not be used as the primary sealant for air-handling ducts and plenums.,QECB2015,Div B,5.2.2.3.(3),Duct Sealing,Sealing tape shall not be used as the primary sealant for a section of air-handling duct or plenum with a static pressure of at least 250 Pa.,Common Sentence,Yes,,,,,,,
2015,QC,NECB,Div B,5.2.2.4.(1),Leakage Testing of Ducts,"Where ducts are not constructed, installed and sealed in accordance with Sentence 5.2.2.3.(1), they shall be tested for leakage in conformance with SMACNA ANSI/SMACNA 016-2012 HVAC Air Duct Leakage Test Manual and shall meet the requirements of Sentence 5.2.2.4.(2). (See Note A-5.2.2.4.(1).)",QECB2015,Div B,,Leakage Testing of Ducts,"The following air-handling ducts and plenums shall be tested for leakage in conformance with SMACNA ANSI/SMACNA016-2012 HVAC Air Duct Leakage Test Manual and comply with the maximum permitted leakage calculated in accordance with Sentence 5.2.2.4.(2) air-handling ducts and plenums designed to operate at a static pressure of more than 750 Pa, and air-handling ducts and plenums located outside of the building envelope.",Common Sentence,Yes,,,,,,,
2015,QC,NECB,Div B,5.2.2.4.(2),Leakage Testing of Ducts,"For ducts tested in accordance with Sentence 5.2.2.4.(1), the maximum permitted leakage shall be calculated as follows:where- Lmax = maximum permitted leakage, in L/s/m2 of duct surface area, - CL = leakage class taken from Table 5.2.2.4., in L/s per m2, and - P = maximum operating static pressure, in Pa.",QECB2015,Div B,,Leakage Testing of Ducts,"The maximum permitted leakage of air-handling ducts and plenums tested as described in Sentence 5.2.2.4.(1) shall be calculated as follows:where- Lmax = maximum permitted leakage, in L/s per m2 of duct surface area, or plenum, - CL = leakage class taken from Table 5.2.2.4., in L/s per m2, and - P = maximum operating static pressure, in Pa.",Common Sentence,Yes,,,,,,,
2015,QC,NECB,Div B,5.2.2.5.(1),Duct and Plenum Insulation,"Except as provided in Sentences 5.2.2.5.(3) to 5.2.2.5.(6), all air-handling ducts, plenums and run-outs forming part of a heating, ventilating, or air-conditioning system shall be thermally insulated in accordance with Table 5.2.2.5.",QECB2015,Div B,,Duct and Plenum Insulation,"Except as provided in Sentence 5.2.2.5.(3), all air-handling ducts and plenums forming part of an HVAC system shall be thermally insulated in accordance with Table 5.2.2.5.",Common Sentence,Yes,,,,,,,
2015,QC,NECB,Div B,5.2.2.5.(2),Duct and Plenum Insulation,"The insulation thickness used to determine compliance with Table 5.2.2.5. shall be the thickness of the insulation after installation. (See Note A-5.2.2.5.(2), 5.2.5.3.(8) and 6.2.3.1.(6).)",QECB2015,Div B,,Duct and Plenum Insulation,"The insulation thickness used to determine compliance with Table 5.2.2.5. shall be the thickness of the insulation after installation. (See Note A-5.2.2.5.(2), 5.2.5.3.(8) and 6.2.3.1.(6).)",Common Sentence,Yes,,,,,,,
2015,QC,NECB,Div B,5.2.2.5.(3),Duct and Plenum Insulation,"Exhaust ducts, return ducts and plenums located within conditioned space need not comply with Sentence 5.2.2.5.(1).",QECB2015,Div B,,Duct and Plenum Insulation,"The following air-handling ducts and plenums need not comply with the requirements of Sentence 5.2.2.5.(1): exhaust ducts, return ducts and air supply ducts located within conditioned space, except as provided in Sentence 5.2.4.2.(3), ducts and plenums located within conditioned space in a dwelling unit and serving only that dwelling unit, air supply ducts located within return plenums, provided they are insulated with a material having a thermal resistance of at least 0.74 m2·K/W: exhaust ducts crossing a space other than conditioned space, exhaust ducts separated from conditioned space by an insulated building assembly in accordance with Section 3.2., and ducts in which outdoor air not heated and not mixed to indoor air circulates, where they cross conditioned space.",Common Sentence,Yes,,,,,,,
2015,QC,NECB,Div B,5.2.2.5.(7),Duct and Plenum Insulation,Insulation material required in Sentence 5.2.2.5.(1) shall be installed in accordance with good practice. (See Note A-5.2.2.5.(7) and 5.2.5.3.(7).),QECB2015,Div B,5.2.5.3.(7),Piping Insulation,Insulation material required in Sentence 5.2.5.3.(1) shall be installed in accordance with good practice.,Common Sentence,Yes,,,,,,,
2015,QC,NECB,Div B,5.2.2.6.(1),Protection of Duct Insulation,"Insulation on cold-air supply ducts shall be provided with vapour barrier protection to prevent condensation, where the surface temperature of the duct is below the dew point of the air surrounding the duct.",QECB2015,Div B,,Protection of Duct Insulation,"Insulation on cold-air supply ducts shall be provided with vapour barrier protection to prevent condensation, where the surface temperature of the duct is below the dew point of the air surrounding the duct.",Common Sentence,No,,,,,,,
2015,QC,NECB,Div B,5.2.2.6.(2),Protection of Duct Insulation,Duct insulation installed in areas where it may be subject to mechanical damage or weathering shall be protected.,QECB2015,Div B,,Protection of Duct Insulation,Duct insulation installed in areas where it may be subject to mechanical damage or weathering shall be protected.,Common Sentence,No,,,,,,,
2015,QC,NECB,Div B,5.2.2.7.(1),Cooling with Outdoor Air,"Except for HVAC systems serving only dwelling units or hotel or motel rooms, each system that incorporates mechanical cooling and has an air-handling capacity of more than 1 500 L/s or a cooling capacity of more than 20 kW shall be designed to use outdoor air to reduce mechanical cooling energy by one of the means covered in Articles 5.2.2.8. and 5.2.2.9.",QECB2015,Div B,,Cooling with Outdoor Air,"Except as provided in Sentence 5.2.2.7.(2), each HVAC system that incorporates mechanical cooling shall be designed with at least one economizer system to use outdoor air to reduce mechanical cooling energy by one of the means covered in Articles 5.2.2.8. and 5.2.2.9.",Common Sentence,Yes,,,,,,,
2015,QC,NECB,Div B,5.2.2.8.(1),Cooling by Direct Use of Outdoor Air (Air Economizer System),HVAC systems that use less mechanical cooling energy by direct use of outdoor air shall be capable of mixing return air with up to 100% outdoor air to produce the temperature required to condition the space.,QECB2015,Div B,,Cooling by Direct Use of Outdoor Air (Air Economizer System),HVAC systems that use less mechanical cooling energy by direct use of outdoor air shall be capable of mixing return air with up to 100% outdoor air to produce the temperature required to condition the space.,Common Sentence,No,,,,,,,
2015,QC,NECB,Div B,5.2.2.8.(2),Cooling by Direct Use of Outdoor Air (Air Economizer System),"Systems described in Sentence 5.2.2.8.(1) shall be designed to automatically revert to the minimum outdoor airflow required for acceptable indoor air quality as prescribed by the NBC, when either the return air temperature is less than the outdoor air temperature or the return air enthalpy is less than the outdoor air enthalpy. (See Note A-5.2.2.8.(2).)",QECB2015,Div B,,Cooling by Direct Use of Outdoor Air (Air Economizer System),"Each system described in Sentence 5.2.2.8.(1) shall (See Note A-5.2.2.8.(2).)) be designed to automatically reduce the outdoor airflow to the minimum prescribed by the NBC to maintain acceptable indoor air quality when the use of outdoor air no longer allows the reduction of the cooling energy according to the conditions described in Table 5.2.2.8.A, be controlled by only one of the types of controls provided for in Table 5.2.2.8.A, and stop the direct use of outdoor air for cooling when any of the conditions resulting in the shut-off provided for in Table 5.2.2.8.A is met.",Common Sentence,Yes,,,,,,,
2015,QC,NECB,Div B,5.2.2.8.(3),Cooling by Direct Use of Outdoor Air (Air Economizer System),"Except as provided in Sentence 5.2.2.8.(6), systems described in Sentence 5.2.2.8.(1) shall be designed to mix outdoor air and return air to a temperature as near as possible to that required to condition the space, even when mechanical cooling is provided.",QECB2015,Div B,,Cooling by Direct Use of Outdoor Air (Air Economizer System),"Except as provided in Sentence 5.2.2.8.(4), an HVAC system including a supply air handler whose mechanical cooling is direct expansion shall have at least 2 cooling stages when the mechanical cooling (See Note A-5.2.2.8.(3).)) is integrated to cooling by direct use of outdoor air as described in Sentence 5.2.2.8.(1), has a total cooling capacity of more than 18 kW, and is directly controlled from the space temperature.",Common Sentence,Yes,,,,,,,
