ID,SEQ,DOCTYPE,DOCID,IDWITHINDOC,DIVISION,PROVISION,ARTICLE_TITLE,FRAG_DOCUMENT,FRAG_DOCUMENT_NOWHITESPACE,WORDCOUNT,PARTNUM,SECTIONNUM,SUBSECTIONNUM,ARTICLENUM,SENTENCENUM
1383136,157345.0,E,necb2015_divb,177.0,B,4.2.4.1.(3),Requirements,"Exterior lighting for covered vehicle exterior entrances or exterior exits from buildings or storage garages need not comply with Sentences 4.2.4.1.(1)and 4.2.4.1.(2) where it is required for safety, security, or eye adaptation. (See also Article 4.2.2.2.)","exteriorlightingforcoveredvehicleexteriorentrancesorexteriorexitsfrombuildingsorstoragegaragesneednotcomplywithsentences4.2.4.1.(1)and4.2.4.1.(2)whereitisrequiredforsafety,security,oreyeadaptation.(seealsoarticle4.2.2.2.)",36.0,4.0,2,4,1,3
1383137,157498.0,E,necb2015_divb,330.0,B,5.2.10.4.(1),Heat Recovery in Dwelling Units,"Except for climate zones 4, 5 and 6, where a self-contained mechanical ventilation system serves a single dwelling unit, the principal exhaust component of the ventilation system shall be equipped with heat-recovery capability. (See Note A-5.2.10.4.(1).)","exceptforclimatezones4,5and6,whereaself-containedmechanicalventilationsystemservesasingledwellingunit,theprincipalexhaustcomponentoftheventilationsystemshallbeequippedwithheat-recoverycapability.(seenotea-5.2.10.4.(1).)",36.0,5.0,2,10,4,1
1383812,157772.0,E,necb2015_divb,606.0,B,8.4.4.18.(4),Supply Air Systems,"Except as provided in Sentence 8.4.4.18.(6), HVAC system - 6 of Table 8.4.4.7.-B shall be modeled with a supply air temperature that is constant at 13°C, a supply fan that has a static pressure of 1 000 Pa and a combined fan-motor efficiency of 55%, a return fan that has a static pressure of 250 Pa and a combined fan-motor efficiency of 30%, and for each thermal block, a minimum supply airflow rate of 2 L/s per m2 when the schedule indicates the thermal block is occupied, or 0 L/s per m2 otherwise.","exceptasprovidedinsentence8.4.4.18.(6),hvacsystem-6oftable8.4.4.7.-bshallbemodeledwithasupplyairtemperaturethatisconstantat13°c,asupplyfanthathasastaticpressureof1000paandacombinedfan-motorefficiencyof55%,areturnfanthathasastaticpressureof250paandacombinedfan-motorefficiencyof30%,andforeachthermalblock,aminimumsupplyairflowrateof2l/sperm2whenthescheduleindicatesthethermalblockisoccupied,or0l/sperm2otherwise.",93.0,8.0,4,4,18,4
1383820,157333.0,E,necb2015_divb,165.0,B,4.2.2.6.(1),Special Applications,"The following lighting applications shall be controlled separately from the general lighting in all spaces: display or accent lighting, lighting in display and merchandising cases, lighting for non-visual applications, such as plant growth and food warming, and lighting equipment that is for sale or for demonstrations in lighting education.","thefollowinglightingapplicationsshallbecontrolledseparatelyfromthegenerallightinginallspaces:displayoraccentlighting,lightingindisplayandmerchandisingcases,lightingfornon-visualapplications,suchasplantgrowthandfoodwarming,andlightingequipmentthatisforsaleorfordemonstrationsinlightingeducation.",49.0,4.0,2,2,6,1
1384255,157284.0,E,necb2015_divb,116.0,B,4.2.1.4.(4),Determination of the Installed Interior Lighting Power,"Lighting for the following functions, spaces or equipment need not be included in the calculation of installed interior lighting power: display or accent lighting that is an essential element for the function it performs in galleries, museums, and monuments, lighting that is integral to equipment or instrumentation and is installed by its manufacturer, lighting specifically designed for use only during medical or dental procedures, lighting integral to both open and glass-enclosed refrigerator and freezer cases, lighting integral to food warming and food preparation equipment, lighting for plant growth or maintenance, lighting in retail display windows, provided the display area is enclosed by ceiling-height partitions, lighting in interior spaces that have been specifically designated as a registered interior historic landmark, lighting that is an integral part of advertising or directional signage, exit signs, lighting that is for sale or for lighting educational demonstration systems, lighting for theatrical purposes, including performance, stage, and film and video production, lighting for television broadcasting in sporting activity areas, casino gaming areas, mirror lighting in dressing rooms, and accent lighting in religious pulpit and choir areas.","lightingforthefollowingfunctions,spacesorequipmentneednotbeincludedinthecalculationofinstalledinteriorlightingpower:displayoraccentlightingthatisanessentialelementforthefunctionitperformsingalleries,museums,andmonuments,lightingthatisintegraltoequipmentorinstrumentationandisinstalledbyitsmanufacturer,lightingspecificallydesignedforuseonlyduringmedicalordentalprocedures,lightingintegraltobothopenandglass-enclosedrefrigeratorandfreezercases,lightingintegraltofoodwarmingandfoodpreparationequipment,lightingforplantgrowthormaintenance,lightinginretaildisplaywindows,providedthedisplayareaisenclosedbyceiling-heightpartitions,lightingininteriorspacesthathavebeenspecificallydesignatedasaregisteredinteriorhistoriclandmark,lightingthatisanintegralpartofadvertisingordirectionalsignage,exitsigns,lightingthatisforsaleorforlightingeducationaldemonstrationsystems,lightingfortheatricalpurposes,includingperformance,stage,andfilmandvideoproduction,lightingfortelevisionbroadcastinginsportingactivityareas,casinogamingareas,mirrorlightingindressingrooms,andaccentlightinginreligiouspulpitandchoirareas.",180.0,4.0,2,1,4,4
1384488,157651.0,E,necb2015_divb,485.0,B,8.4.2.8.(10),Building Envelope,The insulated surface areas of floor assemblies in contact with the ground shall be calculated using dimensions measured to the exterior surfaces of perimeter walls.,theinsulatedsurfaceareasoffloorassembliesincontactwiththegroundshallbecalculatedusingdimensionsmeasuredtotheexteriorsurfacesofperimeterwalls.,25.0,8.0,4,2,8,10
1384492,157774.0,E,necb2015_divb,608.0,B,8.4.4.18.(6),Supply Air Systems,"Where a secondary system defined in Tables 8.4.4.7.-Aand 8.4.4.13. comprises equipment whose fan energy is included in the minimum performance level required by Table 5.2.12.1., the capacity and performance of its heating and cooling equipment shall be adjusted so the maximum power demand of the secondary system, including fan power demand, meets the requirements of Article 5.2.12.1.","whereasecondarysystemdefinedintables8.4.4.7.-aand8.4.4.13.comprisesequipmentwhosefanenergyisincludedintheminimumperformancelevelrequiredbytable5.2.12.1.,thecapacityandperformanceofitsheatingandcoolingequipmentshallbeadjustedsothemaximumpowerdemandofthesecondarysystem,includingfanpowerdemand,meetstherequirementsofarticle5.2.12.1.",57.0,8.0,4,4,18,6
1384498,157485.0,E,necb2015_divb,317.0,B,5.2.8.8.(1),Control of Space Temperature by Reheating or Recooling,"Except as provided in Sentence 5.2.8.8.(4), HVAC systems that control the temperature of a space by reheating previously cooled air shall be equipped with controls that automatically adjust the temperature of the cool air supply to the highest temperature that will satisfy the temperature-control zone requiring the coolest air.","exceptasprovidedinsentence5.2.8.8.(4),hvacsystemsthatcontrolthetemperatureofaspacebyreheatingpreviouslycooledairshallbeequippedwithcontrolsthatautomaticallyadjustthetemperatureofthecoolairsupplytothehighesttemperaturethatwillsatisfythetemperature-controlzonerequiringthecoolestair.",49.0,5.0,2,8,8,1
1385104,157767.0,E,necb2015_divb,601.0,B,8.4.4.17.(4),Fans,"Where variable-air-volume fans are used, individual fans having a fan power greater than 7.5 kW and less than 25 kW shall be modeled as airfoil or backward inclined with inlet vanes.","wherevariable-air-volumefansareused,individualfanshavingafanpowergreaterthan7.5kwandlessthan25kwshallbemodeledasairfoilorbackwardinclinedwithinletvanes.",31.0,8.0,4,4,17,4
1385111,157363.0,E,necb2015_divb,195.0,B,4.3.2.5.(2),Determination of Effective Annual Operational Times,"The effective annual daytime operational time of the non-daylighted area, teff,day,NDL,i, in h/a, shall be calculated using the following equation: teff,day,NDL,i=tday,i Focc,i F pers,iwheretday,i= annual operational time of the space during daytime, in h, determined in accordance with Article 4.3.2.6., Focc,i= factor for occupancy control determined in accordance with Article 4.3.2.10., and Fpers,i= factor for personal control determined in accordance with Article 4.3.2.10.","theeffectiveannualdaytimeoperationaltimeofthenon-daylightedarea,teff,day,ndl,i,inh/a,shallbecalculatedusingthefollowingequation:teff,day,ndl,i=tday,i?focc,i?fpers,iwheretday,i=annualoperationaltimeofthespaceduringdaytime,inh,determinedinaccordancewitharticle4.3.2.6.,focc,i=factorforoccupancycontroldeterminedinaccordancewitharticle4.3.2.10.,andfpers,i=factorforpersonalcontroldeterminedinaccordancewitharticle4.3.2.10.",61.0,4.0,3,2,5,2
1385114,157540.0,E,necb2015_divb,374.0,B,5.4.1.2.(1),Limitations,"Notwithstanding use of the performance path, all HVAC appliances and equipment shall comply with the applicable appliance or equipment energy efficiency act or, in the absence of such an act or where the appliance or equipment is not covered by such an act, with the applicable performance standard.","notwithstandinguseoftheperformancepath,allhvacappliancesandequipmentshallcomplywiththeapplicableapplianceorequipmentenergyefficiencyactor,intheabsenceofsuchanactorwheretheapplianceorequipmentisnotcoveredbysuchanact,withtheapplicableperformancestandard.",48.0,5.0,4,1,2,1
1385115,157560.0,E,necb2015_divb,394.0,B,6.2.3.1.(5),Insulation,"On non-circulating systems with heat traps, the inlet and outlet piping between the storage or heating vessel and the heat traps as well as the first 2.4 m of outlet piping downstream of the heat trap, shall be insulated in accordance with Table 6.2.3.1. and Sentences 5.2.5.3.(4)to 5.2.5.3.(6).","onnon-circulatingsystemswithheattraps,theinletandoutletpipingbetweenthestorageorheatingvesselandtheheattrapsaswellasthefirst2.4mofoutletpipingdownstreamoftheheattrap,shallbeinsulatedinaccordancewithtable6.2.3.1.andsentences5.2.5.3.(4)to5.2.5.3.(6).",48.0,6.0,2,3,1,5
1385116,157626.0,E,necb2015_divb,460.0,B,8.4.2.2.(1),Calculation Methods,"Except as provided inSentence 8.4.2.2.(5), the energy model calculations shall account for the annual energy consumption of space-heating equipment, space-cooling equipment, fans, interior and exterior lighting devices, service water heating equipment, pumps, auxiliary HVAC equipment (see Note A-8.4.2.2.(1)(g)), receptacle loads and miscellaneous equipment as per Article 8.4.2.7., appliances, and elevators and escalators.","exceptasprovidedinsentence8.4.2.2.(5),theenergymodelcalculationsshallaccountfortheannualenergyconsumptionofspace-heatingequipment,space-coolingequipment,fans,interiorandexteriorlightingdevices,servicewaterheatingequipment,pumps,auxiliaryhvacequipment(seenotea-8.4.2.2.(1)(g)),receptacleloadsandmiscellaneousequipmentasperarticle8.4.2.7.,appliances,andelevatorsandescalators.",52.0,8.0,4,2,2,1
1385476,157186.0,E,necb2015_divb,18.0,B,3.1.1.4.(1),Definitions,Words that appear in italics are defined in Article 1.4.1.2.. (See Note A-3.1.1.5.),wordsthatappearinitalicsaredefinedinarticle1.4.1.2..(seenotea-3.1.1.5.),13.0,3.0,1,1,4,1
1385718,157736.0,E,necb2015_divb,570.0,B,8.4.4.10.(1),Cooling Systems,"Except as provided in Sentence 8.4.4.10.(2), the cooling system serving each thermal block of the reference building shall be determined in accordance with Table 8.4.4.7.-A and this Article.","exceptasprovidedinsentence8.4.4.10.(2),thecoolingsystemservingeachthermalblockofthereferencebuildingshallbedeterminedinaccordancewithtable8.4.4.7.-aandthisarticle.",28.0,8.0,4,4,10,1
1385726,157499.0,E,necb2015_divb,331.0,B,5.2.10.4.(2),Heat Recovery in Dwelling Units,"Heat-recovery ventilators used to meet the requirements of Sentence 5.2.10.4.(1) shall have a sensible-heat-recovery efficiency, when tested in conformance with the low-temperature thermal and ventilation test methods described in CSA CAN/CSA-C439-09 Rating the Performance of Heat/Energy-Recovery Ventilators of at least 65% at an outside air test temperature of 0°C, and not less than that required by Table 5.2.10.4. for the 2.5% January design temperature for the building’s location, as listed in Table A-. (See Note A-5.2.10.4.(2).)","heat-recoveryventilatorsusedtomeettherequirementsofsentence5.2.10.4.(1)shallhaveasensible-heat-recoveryefficiency,whentestedinconformancewiththelow-temperaturethermalandventilationtestmethodsdescribedincsacan/csa-c439-09ratingtheperformanceofheat/energy-recoveryventilatorsofatleast65%atanoutsideairtesttemperatureof0°c,andnotlessthanthatrequiredbytable5.2.10.4.forthe2.5%januarydesigntemperatureforthebuilding’slocation,aslistedintablea-.(seenotea-5.2.10.4.(2).)",76.0,5.0,2,10,4,2
1385729,157534.0,E,necb2015_divb,366.0,B,5.3.2.3.(1),"Determination of Trade-off Value of Components, ToVi","The trade-off value of component i, ToVi, to be used in the equation in Sentence 5.3.2.1.(1), shall be determined in accordance with Table 5.3.2.3.","thetrade-offvalueofcomponenti,tovi,tobeusedintheequationinsentence5.3.2.1.(1),shallbedeterminedinaccordancewithtable5.3.2.3.",24.0,5.0,3,2,3,1
1386157,157226.0,E,necb2015_divb,58.0,B,3.2.2.3.(3),Thermal Characteristics of Fenestration,"Except as provided in Sentences 3.2.2.3.(4) and 3.2.1.3.(1), the overall thermal transmittance of fenestration in semi-heated buildings, as defined in Sentence 1.2.1.2.(2), shall be not more than that shown in Table 3.2.2.3. for the applicable heating-degree-day category taken at 15°C, as determined in accordance with Article 3.1.1.5.","exceptasprovidedinsentences3.2.2.3.(4)and3.2.1.3.(1),theoverallthermaltransmittanceoffenestrationinsemi-heatedbuildings,asdefinedinsentence1.2.1.2.(2),shallbenotmorethanthatshownintable3.2.2.3.fortheapplicableheating-degree-daycategorytakenat15°c,asdeterminedinaccordancewitharticle3.1.1.5.",47.0,3.0,2,2,3,3
1386416,157753.0,E,necb2015_divb,587.0,B,8.4.4.13.(2),Heat Pumps,"Where the proposed building’s HVAC system includes an air-source, water-source or ground-source heat pump that supplies conditioned air to a thermal block or conditioned water to a hydronic loop, the reference building’s HVAC system for that thermal block or for the thermal blocks supplied by the hydronic loop shall be an air-source heat pump described in Table 8.4.4.13., the heat pump’s cooling capacity shall be set based on the peak cooling load, without oversizing, the heat pump’s heating capacity at an outdoor air temperature of 8.3°C shall be identical to its cooling capacity and reduced to 50% at  8.3°C, the heat pump shall not operate in heating mode when the outdoor air temperature is below  10°C, the heat pump’s part-load performance shall be modeled in accordance with Table 8.4.4.21.-E, the terminal heating’s capacity or the heat pump’s auxiliary heating capacity shall be set based on the peak heating load of the thermal block and the requirements of Subsections 8.4.1., 8.4.2.and 8.4.4., except as provided in Clause 8.4.4.13.(2)(h), the energy type of the heat pump’s terminal heating or auxiliary heating shall be for an air-source heat pump, the energy type used for terminal or auxiliary heating of the thermal blocks of the proposed building served by that heat pump and having the largest annual energy use, provided the heat pump exceeds 33% of the total annual energy use for space heating for these thermal blocks, or for a water-source or ground-source heat pump, the energy type used for terminal or auxiliary heating of the thermal blocks of the proposed building served by all the heat pumps connected to the same water loop and having the largest annual energy use, provided the heat pump exceeds 33% of the total annual energy use for space heating for these thermal blocks, and where the heat pump is not an air-, water- or ground-source pump, the energy type of the heat pump’s terminal heating or auxiliary heating shall be electricity.","wheretheproposedbuilding’shvacsystemincludesanair-source,water-sourceorground-sourceheatpumpthatsuppliesconditionedairtoathermalblockorconditionedwatertoahydronicloop,thereferencebuilding’shvacsystemforthatthermalblockorforthethermalblockssuppliedbythehydronicloopshallbeanair-sourceheatpumpdescribedintable8.4.4.13.,theheatpump’scoolingcapacityshallbesetbasedonthepeakcoolingload,withoutoversizing,theheatpump’sheatingcapacityatanoutdoorairtemperatureof8.3°cshallbeidenticaltoitscoolingcapacityandreducedto50%at?8.3°c,theheatpumpshallnotoperateinheatingmodewhentheoutdoorairtemperatureisbelow?10°c,theheatpump’spart-loadperformanceshallbemodeledinaccordancewithtable8.4.4.21.-e,theterminalheating’scapacityortheheatpump’sauxiliaryheatingcapacityshallbesetbasedonthepeakheatingloadofthethermalblockandtherequirementsofsubsections8.4.1.,8.4.2.and8.4.4.,exceptasprovidedinclause8.4.4.13.(2)(h),theenergytypeoftheheatpump’sterminalheatingorauxiliaryheatingshallbeforanair-sourceheatpump,theenergytypeusedforterminalorauxiliaryheatingofthethermalblocksoftheproposedbuildingservedbythatheatpumpandhavingthelargestannualenergyuse,providedtheheatpumpexceeds33%ofthetotalannualenergyuseforspaceheatingforthesethermalblocks,orforawater-sourceorground-sourceheatpump,theenergytypeusedforterminalorauxiliaryheatingofthethermalblocksoftheproposedbuildingservedbyalltheheatpumpsconnectedtothesamewaterloopandhavingthelargestannualenergyuse,providedtheheatpumpexceeds33%ofthetotalannualenergyuseforspaceheatingforthesethermalblocks,andwheretheheatpumpisnotanair-,water-orground-sourcepump,theenergytypeoftheheatpump’sterminalheatingorauxiliaryheatingshallbeelectricity.",325.0,8.0,4,4,13,2
