Code Year,Province/Territory,Code Book,National Division,National Sentence Number,National Article Title,National Sentence Text,National Article Title (FR),National Sentence Text (FR),P/T Document,P/T Division,P/T Sentence Number,P/T Article Title,P/T Sentence Text,P/T Sentence Text (FR),Difference Type,Variation,Variation Label,Text Difference Tracked,P/T Article Title (FR),Exception,Comments,Text Difference Tracked (FR),Difference Type Updated,Exception Updated,Variation Updated
2015,ON,NPC,Div B,2.3.3.2.(1),Extracted Tees ,"Tees may be extracted from the wall thickness of Types K and L copper tube used in a water distribution system provided that a tool specifically designed for the purpose is used, the branch is at least one size smaller than the tube in which the tee is formed, the end of the branch incorporates a means to prevent it from penetrating into the run and thereby obstructing flow, and the joint at the tee is brazed with a filler metal having a melting point not below 540°C.",,,obc2019_divb,Div B,,,,,National Only,Yes,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.3.3.3.(1),Prohibition of Welding of Pipes and Fittings ,Cast-iron soil pipe and fittings shall not be welded.,,,obc2019_divb,Div B,7.3.3.3.(1),7.3.3.3. Prohibition of Welding of Pipes and Fittings,Cast iron soil pipe and fittings shall not be welded.,,Common Sentence,No,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.3.3.3.(2),Prohibition of Welding of Pipes and Fittings ,Galvanized steel pipe and fittings shall not be welded.,,,obc2019_divb,Div B,7.3.3.3.(2),7.3.3.3. Prohibition of Welding of Pipes and Fittings,Galvanized steel pipe and fittings shall not be welded. ,,Common Sentence,No,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.3.3.4.(1),Unions and Slip Joints ,,,,obc2019_divb,Div B,7.3.3.4.(1),7.3.3.4. Unions and Slip Joints,,,Common Sentence,No,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.3.3.4.(2),Unions and Slip Joints ,"Slip joints shall not be used in a venting system, or in a drainage system, except to connect a fixture trap to a fixture drain in an accessible location.",,,obc2019_divb,Div B,7.3.3.4.(2),7.3.3.4. Unions and Slip Joints,"A slip joint shall not be used,(a) in a venting system, or (b) in a drainage system, except to connect a fixture trap to a fixture drain in an accessible location. ",,Common Sentence,No,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.3.3.5.(1),Increaser or Reducer ,Connections between 2 pipes of different sizes shall be made with an increaser or a reducer fitting installed so that it permits the system to be completely drained.,,,obc2019_divb,Div B,7.3.3.5.(1),7.3.3.5. Increaser or Reducer,Every connection between two pipes of different size shall be made with an increaser or a reducer fitting installed so that it will permit the system to be completely drained.,,Common Sentence,No,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.3.3.6.(1),Dissimilar Materials ,"Adaptors, connectors or mechanical joints used to join dissimilar materials shall be designed to accommodate the required transition.",,,obc2019_divb,Div B,7.3.3.6.(1),7.3.3.6. Connection of Dissimilar Materials,"Adapters, connectors or mechanical joints used to join dissimilar materials shall be designed to accommodate the required transition.",,Common Sentence,No,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.3.3.7.(1),Connection of Roof Drain to Leader ,Roof drains shall be securely connected to a leader and provision shall be made for expansion.,,,obc2019_divb,Div B,7.3.3.7.(1),7.3.3.7. Connection of Roof Drain to Leader,Every roof drain shall be securely connected to a leader and provision shall be made for expansion.,,Common Sentence,No,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.3.3.8.(1),Connection of Floor Outlet Fixtures ,"Pedestal urinals, floor-mounted water closets and S-trap standards shall be connected to a fixture drain by a floor flange or other means of connection, except that a cast-iron trap standard may be caulked to a cast-iron pipe.",,,obc2019_divb,Div B,7.3.3.8.(1),7.3.3.8. Connection of Floor Outlet Fixtures,"Every pedestal urinal, floor-mounted water closet or S-trap standard shall be connected to a fixture drain by a floor flange or other means of connection, except that a cast iron trap standard may be caulked to a cast iron pipe.",,Common Sentence,No,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.3.3.8.(2),Connection of Floor Outlet Fixtures ,"Except as provided in Sentence 2.3.3.8.(3), floor flanges shall be brass. ",,,obc2019_divb,Div B,7.3.3.8.(2),7.3.3.8. Connection of Floor Outlet Fixtures,"Except as provided in Sentence (3), every floor flange shall be of brass.",,Common Sentence,Yes,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.3.3.8.(3),Connection of Floor Outlet Fixtures ,"Where cast-iron or plastic pipe is used, a floor flange of the same material is permitted to be used.",,,obc2019_divb,Div B,7.3.3.8.(3),7.3.3.8. Connection of Floor Outlet Fixtures,"Where cast iron or plastic pipe is used, a floor flange of the same material may be used. ",,Common Sentence,No,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.3.3.8.(4),Connection of Floor Outlet Fixtures ,Floor flanges and fixtures shall be securely set on a firm base and fastened to the floor or trap flange of the fixture.,,,obc2019_divb,Div B,7.3.3.8.(4),7.3.3.8. Connection of Floor Outlet Fixtures,Every floor flange and fixture shall be securely set on a firm base and fastened to the floor or trap flange of the fixture. ,,Common Sentence,No,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.3.3.8.(5),Connection of Floor Outlet Fixtures ,Joints in a floor flange or between a fixture and the drainage system shall be sealed with a resilient watertight and gas-tight seal.,,,obc2019_divb,Div B,7.3.3.8.(4),7.3.3.8. Connection of Floor Outlet Fixtures,"Every joint in a floor flange or between a fixture and the drainage system shall be sealed with a resilient, watertight and gas-tight seal. ",,Common Sentence,No,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.3.3.8.(6),Connection of Floor Outlet Fixtures ,"Where a lead water-closet stub is used, the length of the stub below the floor flange shall be not less than 75 mm.",,,obc2019_divb,Div B,7.3.3.8.(5),7.3.3.8. Connection of Floor Outlet Fixtures,"Where a lead water closet stub is used, the length of the stub below the floor flange shall be at least 75 mm.",,Common Sentence,No,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.3.3.9.(1),Expansion and Contraction ,"The design and installation of every piping system shall include means to accommodate its expansion and contraction caused by temperature changes, movement of the soil, building shrinkage or structural settlement. (See Note A-2.3.3.9.(1).)",,,obc2019_divb,Div B,7.3.3.9.(1),7.3.3.9. Expansion and Contraction,"The design and installation of every piping system shall, where necessary, include means to accommodate expansion and contraction of the piping system caused by temperature change or building shrinkage. (See Appendix A.)",,Common Sentence,Yes,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.3.3.10.(1),Copper Tube ,,,,obc2019_divb,Div B,7.3.3.10.(1),7.3.3.10. Copper Tube,Types M and DWV copper tube shall not be bent.,,Common Sentence,No,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,,,,,,obc2019_divb,Div B,7.3.3.10.(2),7.3.3.10. Copper Tube,Bends in copper tubing of soft or bending temper shall be made with tools manufactured and sized for the purpose.,,P/T Only,Yes,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.3.3.11.(1),Indirect Connections ,,,,obc2019_divb,Div B,7.3.3.11.(1),7.3.3.11. Indirect Connections,,,Common Sentence,No,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.3.3.11.(2),Indirect Connections ,"The size of the air break shall at least equal the size of the fixture drain, branch or pipe that terminates above the directly connected fixture, and it shall be not less than 25 mm. (See Note A-2.3.3.11.(2).) ",,,obc2019_divb,Div B,7.3.3.11.(2),7.3.3.11. Indirect Connections,The size of the air break shall be at least 25 mm.,,Common Sentence,Yes,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.3.3.12.(1),Copper Joints Used Underground ,"Except as provided in Sentence 2.3.3.12.(2), joints in copper tubes installed underground shall be made with either flared or compression fittings, or be brazed using a brazing alloy within the American Welding Society's AWS-BCuP range.",,,obc2019_divb,Div B,7.3.3.12.(1),7.3.3.12. Copper Joints Used Underground,"Except as provided in Sentence (2), joints in copper tubes installed underground shall be,(a) made with either flared or compression fittings, or (b) brazed using a brazing alloy within the American Welding Society’s AWS-BCuP range. ",,Common Sentence,No,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.3.3.12.(2),Copper Joints Used Underground ,,,,obc2019_divb,Div B,7.3.3.12.(2),7.3.3.12. Copper Joints Used Underground,,,Common Sentence,No,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.3.4.1.(1),Capability of Support ,,,,obc2019_divb,Div B,7.3.4.1.(1),7.3.4.1. Capability of Support,,,Common Sentence,No,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.3.4.1.(2),Capability of Support ,Floor-mounted and wall-mounted water-closet bowls shall be securely attached to the floor or wall by means of a flange and shall be stable.,,,obc2019_divb,Div B,7.3.4.1.(2),7.3.4.1. Capability of Support,Every floor or wall mounted water closet bowl shall be securely attached to the floor or wall by means of a flange and shall be stable.,,Common Sentence,No,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.3.4.1.(3),Capability of Support ,Wall-mounted fixtures shall be supported so that no strain is transmitted to the piping.,,,obc2019_divb,Div B,7.3.4.1.(3),7.3.4.1. Capability of Support,Every wall mounted fixture shall be supported so that no strain is transmitted to the piping. ,,Common Sentence,No,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.3.4.2.(1),Independence of Support,"Piping, fixtures, tanks or devices shall be supported independently of each other.",,,obc2019_divb,Div B,7.3.4.2.(1),7.3.4.2. Independence of Support,"Piping, fixtures, tanks or devices shall be supported independently of each other.",,Common Sentence,No,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.3.4.3.(1),Insulation of Support ,"Where a hanger or support for copper tube or brass or copper pipe is of a material other than brass or copper, it shall be suitably separated and electrically insulated from the pipe or tube.",,,obc2019_divb,Div B,7.3.4.3.(1),7.3.4.3. Insulation of Support,"Where a hanger or support for copper tube or brass or copper pipe is of a material other than brass or copper, it shall be suitably separated and electrically insulated from the pipe or tube to prevent galvanic action. ",,Common Sentence,No,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.3.4.3.(2),Insulation of Support ,,,,obc2019_divb,Div B,7.3.4.3.(2),7.3.4.3. Insulation of Support,,,Common Sentence,No,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.3.4.4.(1),Support for Vertical Piping ,"Except as provided in Sentence 2.3.4.4.(2), vertical piping shall be supported at its base and at the floor level of alternate storeys by rests, each of which can bear the weight of pipe that is between it and the rest above it.",,,obc2019_divb,Div B,7.3.4.4.(1),7.3.4.4. Support for Vertical Piping,"Except as provided in Sentence (2), vertical piping shall be supported at its base and at the floor level of alternate storeys by rests, each of which can bear the weight of pipe that is between it and the rest above it.",,Common Sentence,No,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.3.4.4.(1),Support for Vertical Piping ,,,,obc2019_divb,Div B,7.3.4.4.(1),7.3.4.4. Support for Vertical Piping,"Except as provided in Sentence (2), vertical piping shall be supported at its base and at the floor level of alternate storeys by rests, each of which can bear the weight of pipe that is between it and the rest above it.",,Common Sentence,No,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.3.4.4.(2),Support for Vertical Piping ,The maximum spacing of supports shall be 7.5 m.,,,obc2019_divb,Div B,7.3.4.4.(2),7.3.4.4. Support for Vertical Piping,The maximum spacing of supports shall be 7.5 m.,,Common Sentence,No,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.3.4.5.(1),Support for Horizontal Piping ,,,,obc2019_divb,Div B,7.3.4.5.(1),7.3.4.5. Support for Horizontal Piping,,,Common Sentence,No,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.3.4.5.(2),Support for Horizontal Piping ,Nominally horizontal piping shall be supported as stated in Table 2.3.4.5.,,,obc2019_divb,Div B,7.3.4.5.(2),7.3.4.5. Support for Horizontal Piping,"Nominally horizontal piping shall be supported so that,(a) galvanized iron or steel pipe is supported at intervals not exceeding, (i) 3.75 m if the pipe size is 6 in. or more, and (ii) 2 500 mm if the pipe size is less than 6 in., (b) lead pipe is supported throughout its length, (c) cast iron pipe is supported, (i) at or adjacent to each hub or joint, (ii) at intervals not exceeding 3 m, and (iii) at intervals not exceeding 1 000 mm if the pipe has mechanical joints and the length of pipe between adjacent fittings is 300 mm or less, (d) reserved (e) ABS or PVC plastic DWV pipe is supported, (i) at intervals not exceeding 1 200 mm, (ii) at the ends of branches, (iii) at changes of direction or elevation, and (iv) if the pipe is a fixture drain that is more than 1 000 mm in length, as close as possible to the trap, (f) plastic water pipe is supported at intervals not exceeding 1 000 mm, (g) copper tube and copper and brass pipe is supported at intervals not exceeding, (i) 3 m if the tube or pipe is hard temper and larger than 1 in. in size, (ii) 2 500 mm if the tube or pipe is hard temper and 1 in. in size or less, and (iii) 2 500 mm if the tube is soft temper, (h) aluminum DWV pipe is supported, (i) at intervals not greater than 3 m, (ii) at both sides of all joints, (iii) at all branch ends, (iv) at all points where there is a change in direction, and (v) as close to all traps as possible, (i) supports and hangers for aluminum DWV pipe shall have a broad support base and shall be free of burrs and rough edges to prevent abrasion of the pipe, (j) where joints in the piping are less rigid than the pipe, the support points shall be selected so as to minimize the shear and bending forces imposed on the joints, (k) PE/AL/PE or PEX/AL/PEX composite pipe is supported at intervals not exceeding 1 000 mm, (l) PP-R plastic pipe is supported, (i) at intervals not exceeding 1 000 mm, (ii) at the end of branches, and (iii) at changes of direction and elevation, and (m) stainless steel pipe or tube is supported at intervals not exceeding, (i) 3 000 mm if the pipe or tube size is 1 in. or more, and (ii) 2 500 mm if the pipe or tube size is less than 1 in. ",,Common Sentence,Yes,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.3.4.5.(3),Support for Horizontal Piping ,"Where PVC, CPVC or ABS plastic pipe is installed the pipe shall be aligned without added strain on the piping, the pipe shall not be bent or pulled into position after being welded, and hangers shall not compress, cut or abrade the pipe.",,,obc2019_divb,Div B,7.3.4.5.(3),7.3.4.5. Support for Horizontal Piping,"Where plastic pipe or a composite pipe incorporating a plastic component is installed,(a) the pipe shall be aligned without added strain on the piping, (b) the pipe shall not be bent or pulled into position after being welded or joined, and (c) hangers shall not compress, cut or abrade the pipe. ",,Common Sentence,Yes,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.3.4.5.(4),Support for Horizontal Piping ,"Where PEX, PP-R, PE/AL/PE or PEX/AL/PEX plastic pipe is installed, hangers shall not compress, cut or abrade the pipe.",,,obc2019_divb,Div B,7.3.4.5.(4),7.3.4.5. Support for Horizontal Piping,Reserved,,Common Sentence,Yes,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.3.4.5.(5),Support for Horizontal Piping ,"Where hangers are used to support nominally horizontal piping, the hangers shall be supported by metal rods of not less than 6 mm diam to support piping 2 inches or less in size, 8 mm diam to support piping 4 inches or less in size, and 13 mm diam to support piping over 4 inches in size, or solid or perforated metal straps of not less than 0.6 mm nominal thickness and 12 mm wide to support piping 2 inches or less in size, and 0.8 mm nominal thickness and 18 mm wide to support piping 4 inches or less in size.",,,obc2019_divb,Div B,7.3.4.5.(5),7.3.4.5. Support for Horizontal Piping,"Where hangers are used to support nominally horizontal piping, the hangers shall be, (a) supported by metal rods of not less than, (i) 6 mm diam for supporting pipe 2 in. or less in size, (ii) 8 mm diam for supporting pipe 4 in. or less in size, and (iii) 13 mm diam for supporting pipe over 4 in. in size, or (b) solid or perforated metal straps not less than, (i) 0.6 mm nominal thickness, 12 mm wide for pipe 2 in. or less in size, and (ii) 0.8 mm nominal thickness, 18 mm wide for pipe 4 in. or less in size. ",,Common Sentence,No,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.3.4.5.(6),Support for Horizontal Piping ,,,,obc2019_divb,Div B,7.3.4.5.(6),7.3.4.5. Support for Horizontal Piping,,,Common Sentence,No,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.3.4.6.(1),Support for Underground Horizontal Piping ,"Except as provided in Sentence 2.3.4.6.(2), nominally horizontal piping that is underground shall be supported on a base that is firm and continuous under the whole of the pipe. (See Note A-2.3.4.6.(1).)",,,obc2019_divb,Div B,7.3.4.6.(1),7.3.4.6. Support for Underground Horizontal Piping,"Except as provided in Sentence (2), nominally horizontal piping that is underground shall be supported on a base that is firm and continuous under the whole of the pipe.",,Common Sentence,No,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.3.4.6.(2),Support for Underground Horizontal Piping ,"Nominally horizontal piping installed underground that is not supported as described in Sentence 2.3.4.6.(1) may be installed using hangers fixed to a foundation or structural slab provided that the hangers are capable of keeping the pipe in alignment, and supporting the weight of the pipe, its contents, and the fill over the pipe.",,,obc2019_divb,Div B,7.3.4.6.(2),7.3.4.6. Support for Underground Horizontal Piping,"Nominally horizontal piping installed underground that is not supported as described in Sentence (1) may be installed using hangers fixed to a foundation or structural slab provided that the hangers are capable of,(a) keeping the pipe in alignment, and (b) supporting the weight, (i) of the pipe, (ii) its contents, and (iii) the fill over the pipe. ",,Common Sentence,No,Plumbing ,,,,,,,,
